EC-Number	Pfam-Domain	Confidence-Score	Type	In-InterPro
3.2.1.73	PF00746	0.0001995356	BRONZE	No
3.2.1.73	PF00457	0.0189694889	BRONZE	No
3.2.1.73	PF03425	0.0036114667	SILVER	No
3.2.1.73	PF03422	0.0011377611	SILVER	No
3.2.1.73	PF00801	0.0005984111	BRONZE	No
3.2.1.73	PF13004	0.0049756778	SILVER	No
3.2.1.73	PF00150	0.0001481844	BRONZE	No
3.2.1.73	PF00395	0.0001875767	BRONZE	No
3.2.1.73	PF02018	0.0370577667	BRONZE	No
3.2.1.73	PF01270	0.0390615611	BRONZE	No
3.2.1.73	PF02839	0.0001860678	BRONZE	No
3.2.1.73	PF02836	9.12255555556E-005	BRONZE	No
3.2.1.73	PF00754	0.0011485278	SILVER	No
3.2.1.73	PF00652	0.0009792389	SILVER	No
2.7.4.16	PF13090	8.16216666667E-005	SILVER	No
2.7.4.16	PF02224	8.90646666667E-005	SILVER	No
2.7.4.16	PF02503	8.07006666667E-005	SILVER	No
2.7.4.16	PF08543	3.81173888889E-005	SILVER	No
2.7.4.16	PF13089	0.000087574	SILVER	No
2.7.4.16	PF00696	0.0001249957	SILVER	No
2.7.4.16	PF00288	0.000060459	SILVER	No
2.7.4.16	PF08544	6.38713333333E-005	SILVER	No
2.7.4.16	PF02569	0.000094793	SILVER	No
2.7.4.14	PF00334	0.0019429389	SILVER	No
2.7.4.14	PF00406	0.0104691667	SILVER	No
2.7.4.14	PF13189	0.0305116667	SILVER	No
3.6.3.8	PF12409	0.0055725556	SILVER	No
3.6.3.8	PF00403	0.0002610017	BRONZE	No
3.6.3.8	PF00005	2.06781666667E-005	SILVER	No
3.6.3.8	PF00664	3.04724444444E-005	SILVER	No
2.7.4.10	PF00334	0.0002428473	SILVER	No
2.7.4.10	PF00406	0.0156687778	SILVER	No
3.6.3.10	PF13473	0.0096637222	SILVER	No
3.6.3.10	PF00403	0.0017165667	SILVER	No
3.6.3.10	PF12156	0.0010627167	SILVER	No
2.7.2.1	PF00742	6.38473333333E-005	SILVER	No
2.7.2.1	PF01842	8.81543333333E-005	SILVER	No
2.7.2.1	PF01472	7.46633333333E-005	SILVER	No
2.7.2.1	PF03447	0.000062504	SILVER	No
2.7.2.1	PF00696	6.31406666667E-005	SILVER	No
2.7.2.1	PF00162	0.0001599337	SILVER	No
2.7.2.1	PF13840	0.00006782	SILVER	No
2.7.2.1	PF03477	0.000076627	SILVER	No
1.1.1.38	PF00106	1.33516666667E-005	SILVER	No
1.1.1.38	PF00107	2.03382222222E-005	SILVER	No
1.1.1.38	PF00248	3.02230555556E-005	SILVER	No
1.1.1.38	PF00551	4.22352777778E-005	SILVER	No
1.1.1.38	PF08240	1.99292222222E-005	SILVER	No
1.1.1.38	PF00378	1.67888888889E-005	SILVER	No
1.1.1.38	PF00383	3.35555E-005	SILVER	No
1.1.1.38	PF01842	0.0005971056	SILVER	No
1.1.1.38	PF01515	0.00027716	BRONZE	No
1.1.1.38	PF01872	0.000056815	SILVER	No
1.1.1.39	PF01515	0.0393336222	BRONZE	No
1.5.1.1	PF02615	0.0208382	SILVER	No
3.4.17.19	PF07687	2.71391111111E-005	SILVER	No
3.4.17.19	PF01546	2.55916666667E-005	SILVER	No
1.1.1.30	PF00107	0.0099998142	SILVER	No
1.1.1.30	PF13561	0.0014311056	BRONZE	No
1.1.1.30	PF03721	3.82007777778E-005	BRONZE	No
1.1.1.30	PF02826	4.59384444444E-005	SILVER	No
1.1.1.30	PF08240	0.010056122	SILVER	No
1.1.1.30	PF00389	2.40585E-005	SILVER	No
1.1.1.30	PF14833	0.0014970889	SILVER	No
1.1.1.30	PF01842	3.11866666667E-005	SILVER	No
1.1.1.30	PF03446	0.0013657	SILVER	No
1.1.1.31	PF02801	3.36725E-005	SILVER	No
1.1.1.31	PF00109	3.27651111111E-005	SILVER	No
1.1.1.31	PF03949	3.50342777778E-005	SILVER	No
1.1.1.31	PF00725	3.34878888889E-005	SILVER	No
1.1.1.31	PF02737	3.35458333333E-005	SILVER	No
1.1.1.31	PF00390	0.000035084	SILVER	No
1.1.1.31	PF00378	0.0005270448	BRONZE	No
1.1.1.31	PF02866	7.97972222222E-005	BRONZE	No
1.1.1.31	PF00106	1.58562222222E-005	SILVER	No
1.1.1.31	PF00275	7.11776666667E-005	SILVER	No
1.1.1.31	PF01370	7.47453333333E-005	SILVER	No
1.1.1.31	PF01515	3.29150555556E-005	SILVER	No
1.1.1.31	PF07479	0.00009423	SILVER	No
1.1.1.31	PF01210	9.43733333333E-005	SILVER	No
2.6.1.50	PF01380	0.0001298794	SILVER	No
2.6.1.50	PF00202	3.24524444444E-005	SILVER	No
1.1.1.35	PF02801	4.60888333333E-005	SILVER	No
1.1.1.35	PF00109	4.48468888889E-005	SILVER	No
1.1.1.35	PF00107	1.65297777778E-005	SILVER	No
1.1.1.35	PF02036	0.0148135833	BRONZE	No
1.1.1.35	PF01232	4.54133888889E-005	SILVER	No
1.1.1.35	PF08125	4.43248888889E-005	SILVER	No
1.1.1.35	PF04321	2.90487222222E-005	BRONZE	No
1.1.1.35	PF02826	0.000032493	SILVER	No
1.1.1.35	PF08240	1.61973888889E-005	SILVER	No
1.1.1.35	PF08659	5.59527777778E-005	SILVER	No
1.1.1.35	PF00393	0.00006	SILVER	No
1.1.1.35	PF00389	3.40339444444E-005	SILVER	No
1.1.1.35	PF00106	0.0170201444	BRONZE	No
1.1.1.35	PF01370	1.57316666667E-005	SILVER	No
1.1.1.35	PF03446	2.68328333333E-005	SILVER	No
1.1.1.35	PF00696	2.22978888889E-005	SILVER	No
1.1.1.35	PF01575	0.0006113	SILVER	No
1.1.1.36	PF00378	2.13302222222E-005	BRONZE	No
1.1.1.36	PF00725	3.58258888889E-005	BRONZE	No
1.1.1.36	PF14833	4.72946111111E-005	SILVER	No
1.1.1.36	PF02737	3.58878888889E-005	BRONZE	No
1.1.1.36	PF03446	4.19455E-005	SILVER	No
1.1.1.37	PF00742	5.79506666667E-005	SILVER	No
1.1.1.37	PF00107	6.93836666667E-005	SILVER	No
1.1.1.37	PF08240	0.000068069	SILVER	No
1.1.1.37	PF00815	0.000054951	SILVER	No
1.1.1.37	PF02826	2.74813333333E-005	SILVER	No
1.1.1.37	PF00478	0.0013336278	SILVER	No
1.1.1.37	PF00390	0.0002436856	BRONZE	No
1.1.1.37	PF00393	6.21913333333E-005	SILVER	No
1.1.1.37	PF00378	8.92903333333E-005	SILVER	No
1.1.1.37	PF00389	2.87846111111E-005	SILVER	No
1.1.1.37	PF00571	0.0010538278	SILVER	No
1.1.1.37	PF00383	4.61313888889E-005	SILVER	No
1.1.1.37	PF02615	0.0348349889	BRONZE	No
1.1.1.37	PF00696	2.86545666667E-005	SILVER	No
1.1.1.37	PF03949	0.00024334	BRONZE	No
1.1.1.37	PF01842	8.00126666667E-005	SILVER	No
1.1.1.37	PF00275	3.75983333333E-005	SILVER	No
1.1.1.37	PF03446	5.20253333333E-005	SILVER	No
1.1.1.37	PF01515	0.0001138363	SILVER	No
1.1.1.37	PF00180	4.95274444444E-005	BRONZE	No
1.1.1.37	PF07479	0.000099551	SILVER	No
1.1.1.37	PF01210	9.97023333333E-005	SILVER	No
3.6.3.19	PF03459	0.0293357222	BRONZE	No
3.6.3.19	PF00430	0.00016675	SILVER	No
3.6.3.19	PF03412	0.0001848978	BRONZE	No
3.6.3.19	PF00664	5.43493333333E-005	BRONZE	No
3.6.3.19	PF00528	0.0002766389	BRONZE	No
3.6.3.19	PF01061	0.0002228289	BRONZE	No
3.6.3.18	PF00005	0.0001773533	BRONZE	No
3.6.3.18	PF08402	0.0004082761	BRONZE	No
5.4.2.2	PF03332	0.0089289244	BRONZE	No
5.4.2.2	PF00300	0.0001188867	BRONZE	No
5.4.2.3	PF02880	0.0235548111	BRONZE	No
2.9.1.1	PF06296	0.0078830556	SILVER	No
5.4.2.1	PF01676	0.0154459444	SILVER	No
5.4.2.1	PF10143	0.0150677222	SILVER	No
5.4.2.1	PF06415	0.0043852833	SILVER	No
3.4.13.22	PF01979	7.43386666667E-005	SILVER	No
3.4.13.22	PF07687	0.0001122907	SILVER	No
3.4.13.22	PF01546	0.0001114037	SILVER	No
3.4.13.22	PF00557	0.0001541347	SILVER	No
3.4.13.22	PF03575	0.00047436	SILVER	No
3.4.13.22	PF03734	0.0256608278	BRONZE	No
3.3.1.1	PF05154	0.0036712167	BRONZE	No
3.3.1.1	PF10923	0.0063587222	SILVER	No
3.3.1.1	PF05400	0.0063587222	SILVER	No
2.3.1.1	PF12697	0.000303071	SILVER	No
2.3.1.1	PF02801	0.000237384	SILVER	No
2.3.1.1	PF00109	0.000237384	SILVER	No
2.3.1.1	PF08545	0.0001207587	SILVER	No
2.3.1.1	PF02779	0.000036779	SILVER	No
2.3.1.1	PF07167	0.0029280333	BRONZE	No
2.3.1.1	PF00814	0.000112921	SILVER	No
2.3.1.1	PF12464	0.0008949722	SILVER	No
2.3.1.1	PF13530	0.0090923889	SILVER	No
2.3.1.1	PF01553	0.000265316	SILVER	No
2.3.1.1	PF13673	0.0033196178	BRONZE	No
2.3.1.1	PF00155	4.90516111111E-005	BRONZE	No
2.3.1.1	PF08541	0.0001207587	SILVER	No
2.3.1.1	PF01151	0.0001465747	SILVER	No
2.3.1.1	PF00561	8.07138888889E-005	BRONZE	No
2.3.1.1	PF00698	0.000116845	SILVER	No
2.3.1.1	PF13302	0.0024645222	SILVER	No
2.3.1.1	PF08445	0.0029280333	BRONZE	No
2.3.1.1	PF00756	9.36761111111E-005	SILVER	No
1.2.1.92	PF00171	0.0179491667	BRONZE	No
5.4.2.8	PF00702	1.46151666667E-005	SILVER	No
2.3.1.2	PF02504	0.0031811	BRONZE	No
2.3.1.2	PF03982	0.0028499389	BRONZE	No
2.3.1.2	PF00561	0.0020546389	SILVER	No
2.3.1.5	PF01228	0.0006307278	SILVER	No
2.3.1.5	PF00668	0.0001463256	SILVER	No
2.3.1.5	PF02901	0.0006267056	SILVER	No
2.3.1.5	PF01553	0.0001933756	BRONZE	No
2.3.1.5	PF13302	0.0026189167	BRONZE	No
4.2.3.76	PF01397	0.0395816667	BRONZE	No
4.2.3.76	PF03936	0.0367121667	BRONZE	No
2.3.3.9	PF08502	0.00011282	SILVER	No
2.3.3.9	PF03328	0.0362563611	BRONZE	No
2.3.3.9	PF00682	0.0001138633	SILVER	No
5.4.4.3	PF00425	0.0005196422	SILVER	No
2.3.3.3	PF00682	0.0016396722	SILVER	No
1.8.1.15	PF07992	0.0283348278	BRONZE	No
1.8.1.15	PF00070	0.0297377389	BRONZE	No
1.5.1.3	PF00881	5.98238888889E-005	SILVER	No
1.5.1.3	PF05222	6.14405555556E-005	SILVER	No
1.5.1.3	PF01872	0.0126883889	SILVER	No
1.5.1.3	PF02911	6.71413333333E-005	SILVER	No
1.5.1.3	PF02219	0.000062931	SILVER	No
1.5.1.3	PF01268	9.64846666667E-005	SILVER	No
1.5.1.3	PF01262	6.13211111111E-005	SILVER	No
1.5.1.3	PF03358	0.0001754623	SILVER	No
1.5.1.3	PF00106	0.0354414222	SILVER	No
1.5.1.3	PF00970	4.13078333333E-005	SILVER	No
1.5.1.3	PF00171	5.80713333333E-005	SILVER	No
1.5.1.3	PF00551	0.000042777	SILVER	No
1.5.1.3	PF00550	4.23705555556E-005	SILVER	No
1.5.1.3	PF00175	0.0001129272	SILVER	No
1.5.1.3	PF02574	4.11263333333E-005	BRONZE	No
1.1.2.6	PF13442	0.0026006778	SILVER	No
5.1.3.22	PF00596	0.0001032833	SILVER	No
1.97.1.12	PF00037	0.0090610828	BRONZE	No
1.97.1.12	PF14697	0.009559	SILVER	No
1.97.1.12	PF13187	0.0315865722	BRONZE	No
1.97.1.12	PF04055	4.32636666667E-005	SILVER	No
1.97.1.12	PF02392	0.0185185	SILVER	No
2.3.3.16	PF00205	8.23166666667E-005	SILVER	No
2.3.3.14	PF08502	0.0006049556	BRONZE	No
2.3.3.13	PF00205	0.0002006	SILVER	No
2.3.3.13	PF01037	0.0037476833	SILVER	No
2.3.3.13	PF01274	9.83511111111E-005	SILVER	No
2.2.1.6	PF13710	0.013344	SILVER	No
2.2.1.6	PF02780	1.23666111111E-005	SILVER	No
2.2.1.6	PF01887	0.0060273889	SILVER	No
2.2.1.6	PF02779	1.03738888889E-005	SILVER	No
2.2.1.6	PF00923	2.07905E-005	SILVER	No
2.2.1.6	PF01791	7.27266666667E-005	SILVER	No
2.2.1.6	PF00676	1.40181666667E-005	SILVER	No
2.2.1.6	PF00198	1.21888888889E-005	SILVER	No
2.2.1.6	PF00456	1.95368888889E-005	SILVER	No
1.2.99.8	PF00111	0.0308057	BRONZE	No
3.1.1.14	PF12695	0.0006947722	BRONZE	No
1.2.99.2	PF00037	0.0137642622	BRONZE	No
1.2.99.2	PF02552	0.0078296111	BRONZE	No
1.2.99.2	PF12838	0.0213032333	BRONZE	No
1.2.99.2	PF06240	0.0064376667	SILVER	No
1.2.99.2	PF13237	0.0238336667	SILVER	No
1.2.99.2	PF00384	1.90842222222E-005	SILVER	No
1.2.99.2	PF03598	0.0037989056	SILVER	No
1.2.99.2	PF03599	0.0053340889	SILVER	No
1.2.99.2	PF01568	2.18208333333E-005	SILVER	No
1.2.99.2	PF00111	0.0360565278	BRONZE	No
1.2.99.5	PF00037	0.02500335	BRONZE	No
1.2.99.5	PF00384	0.0258072222	BRONZE	No
1.2.99.5	PF12838	0.0026726444	SILVER	No
1.2.99.5	PF13237	0.0008024944	SILVER	No
1.2.99.5	PF13183	0.0001454656	BRONZE	No
1.2.99.5	PF13187	0.0013836278	SILVER	No
1.2.99.5	PF02663	0.0206846111	SILVER	No
1.2.99.5	PF01258	0.0147607222	SILVER	No
1.2.99.7	PF00941	0.0002836533	BRONZE	No
1.2.99.7	PF03450	0.0002946094	BRONZE	No
3.1.4.3	PF13426	2.33145555556E-005	SILVER	No
3.1.4.3	PF03372	0.0131406906	BRONZE	No
3.1.4.3	PF04336	0.0001695783	SILVER	No
3.1.4.3	PF00990	5.45060555556E-005	SILVER	No
3.1.4.3	PF01590	3.63561111111E-005	SILVER	No
2.7.1.39	PF01687	6.93016666667E-005	SILVER	No
2.7.1.39	PF02782	0.0015132721	SILVER	No
2.7.1.39	PF01202	0.000069276	SILVER	No
2.7.1.39	PF06574	0.000069218	SILVER	No
2.7.1.39	PF00300	9.87063333333E-005	SILVER	No
2.7.1.39	PF02606	0.000091701	SILVER	No
2.7.1.39	PF00370	0.0015494861	SILVER	No
2.7.1.39	PF02581	0.0018593056	SILVER	No
2.7.1.39	PF04229	0.0002753244	BRONZE	No
2.7.1.39	PF00788	0.0002625913	SILVER	No
2.7.1.39	PF00365	6.45283333333E-005	SILVER	No
2.7.1.39	PF02110	0.000099497	SILVER	No
2.7.1.39	PF01488	0.000056424	SILVER	No
2.7.1.39	PF00275	4.61573333333E-005	SILVER	No
2.7.1.39	PF03309	0.000086138	SILVER	No
1.14.13.68	PF00067	0.0327825	BRONZE	No
2.7.1.33	PF08501	0.000129742	SILVER	No
2.7.1.33	PF02110	9.02986666667E-005	SILVER	No
2.7.1.33	PF00391	0.0001118223	SILVER	No
2.7.1.33	PF00265	8.09643333333E-005	SILVER	No
2.7.1.33	PF01467	0.0001344607	SILVER	No
2.7.1.33	PF01583	0.0001048589	SILVER	No
2.7.1.33	PF08544	0.0002554893	BRONZE	No
2.7.1.33	PF01121	0.000125522	SILVER	No
2.7.1.33	PF01636	0.0001016797	SILVER	No
2.7.1.33	PF02606	8.32233333333E-005	SILVER	No
2.7.1.33	PF00275	8.37803333333E-005	SILVER	No
2.7.1.33	PF03702	0.000280454	SILVER	No
2.7.1.33	PF00288	0.0014818853	SILVER	No
2.7.1.33	PF05524	7.75543333333E-005	SILVER	No
2.7.1.33	PF01202	0.000314358	SILVER	No
2.7.1.33	PF01488	0.0001024157	SILVER	No
2.7.1.33	PF00224	0.0001950397	SILVER	No
2.7.1.33	PF02887	0.0001524733	SILVER	No
2.7.1.32	PF13412	0.003688	SILVER	No
2.7.1.32	PF01636	0.0044440056	SILVER	No
2.7.1.31	PF13499	7.60961111111E-005	SILVER	No
2.7.1.31	PF00485	0.0083192444	BRONZE	No
2.7.1.31	PF08501	8.01783333333E-005	SILVER	No
2.7.1.31	PF02606	0.0001061567	SILVER	No
2.7.1.31	PF08544	3.64050555556E-005	SILVER	No
2.7.1.31	PF02378	1.81324444444E-005	SILVER	No
2.7.1.31	PF01488	0.0001139256	SILVER	No
2.7.1.31	PF00288	3.05610555556E-005	SILVER	No
2.7.1.30	PF05043	0.00043411	BRONZE	No
2.7.1.30	PF03702	0.000104627	SILVER	No
2.7.1.30	PF01687	7.03913333333E-005	SILVER	No
2.7.1.30	PF01636	0.0001137987	SILVER	No
2.7.1.30	PF08544	0.0010824722	SILVER	No
2.7.1.30	PF02581	0.00180645	SILVER	No
2.7.1.30	PF06574	7.03063333333E-005	SILVER	No
2.7.1.30	PF00365	0.000065543	SILVER	No
2.7.1.30	PF00275	0.000046883	SILVER	No
2.7.1.30	PF00288	0.0010229833	SILVER	No
2.7.1.30	PF00224	5.45713333333E-005	SILVER	No
2.7.1.30	PF01513	0.000070352	SILVER	No
2.7.1.30	PF02887	0.000056882	SILVER	No
2.7.1.30	PF00359	4.36595E-005	BRONZE	No
2.7.1.37	PF13499	0.0003558406	BRONZE	No
2.7.1.37	PF00169	0.0002226678	BRONZE	No
2.7.1.37	PF02259	0.0006547278	BRONZE	No
2.7.1.37	PF00130	0.0001788861	BRONZE	No
2.7.1.36	PF10509	0.0038223989	BRONZE	No
2.7.1.36	PF08501	7.69605555556E-005	SILVER	No
2.7.1.36	PF02595	6.55333333333E-005	SILVER	No
2.7.1.36	PF02378	3.48095E-005	SILVER	No
2.7.1.36	PF01488	0.0001093539	SILVER	No
2.7.1.36	PF01583	0.000092995	SILVER	No
2.7.1.35	PF01687	0.0001624513	SILVER	No
2.7.1.35	PF02581	5.19046666667E-005	SILVER	No
2.7.1.35	PF02733	5.01692777778E-005	SILVER	No
2.7.1.35	PF14306	7.21744444444E-005	SILVER	No
2.7.1.35	PF06574	0.0001622553	SILVER	No
2.7.1.35	PF00391	0.000167675	SILVER	No
2.7.1.35	PF01747	6.96827777778E-005	SILVER	No
2.7.1.35	PF01202	0.000162391	SILVER	No
2.7.1.35	PF00359	2.73723333333E-005	SILVER	No
2.7.1.35	PF00294	0.0374828402	BRONZE	No
2.7.1.35	PF01583	4.53043333333E-005	SILVER	No
1.14.11.30	PF13621	0.0392837222	SILVER	No
1.5.1.5	PF01268	0.0165984389	SILVER	No
1.5.1.5	PF01262	0.0002550339	BRONZE	No
1.5.1.5	PF00303	0.0001841444	SILVER	No
1.5.1.5	PF03358	0.0001203417	SILVER	No
1.1.1.32	PF00742	0.0013867222	BRONZE	No
1.1.1.32	PF13840	0.0019089111	BRONZE	No
1.1.1.32	PF00696	0.0009169278	BRONZE	No
1.1.1.32	PF03447	0.0013819944	BRONZE	No
2.1.1.184	PF13847	0.00049621	BRONZE	No
2.1.1.184	PF08241	0.0004207544	BRONZE	No
2.1.1.185	PF00809	9.40127777778E-005	SILVER	No
2.1.1.185	PF02590	0.0001534287	SILVER	No
2.1.1.185	PF05958	0.0057447778	SILVER	No
2.1.1.185	PF13847	0.0137858889	SILVER	No
2.1.1.185	PF01795	0.0001276943	SILVER	No
2.1.1.185	PF05175	0.0002362528	SILVER	No
2.1.1.185	PF01938	0.0041436278	SILVER	No
2.1.1.185	PF04055	0.0001387744	SILVER	No
2.1.1.186	PF01717	0.000231824	SILVER	No
2.1.1.186	PF08267	0.000231824	SILVER	No
2.1.1.186	PF00809	0.000177076	SILVER	No
2.1.1.187	PF04375	0.0002530067	SILVER	No
2.1.1.187	PF08241	0.0082511667	SILVER	No
2.1.1.187	PF05971	0.0007461333	BRONZE	No
2.1.1.181	PF01739	0.0002786217	SILVER	No
2.1.1.181	PF04055	6.03176666667E-005	SILVER	No
2.1.1.181	PF08241	0.000274974	SILVER	No
2.1.1.181	PF00398	0.0031512778	SILVER	No
2.1.1.181	PF04378	0.0002578393	SILVER	No
2.1.1.181	PF01746	0.000155558	SILVER	No
2.1.1.181	PF02574	0.0006446267	SILVER	No
2.1.1.181	PF03705	0.000278795	SILVER	No
2.1.1.182	PF01739	0.0001148723	SILVER	No
2.1.1.182	PF02590	0.0001504363	SILVER	No
2.1.1.182	PF01746	6.41346666667E-005	SILVER	No
2.1.1.182	PF00590	6.05273333333E-005	SILVER	No
2.1.1.182	PF01938	0.000121506	SILVER	No
2.1.1.182	PF02390	6.21056666667E-005	SILVER	No
2.1.1.182	PF02511	0.0001318537	SILVER	No
2.1.1.182	PF00588	0.000157622	SILVER	No
2.1.1.182	PF03705	0.0001149437	SILVER	No
2.1.1.182	PF01035	0.000100106	SILVER	No
2.1.1.182	PF01134	0.0018371296	SILVER	No
2.1.1.182	PF01135	8.75133333333E-005	SILVER	No
2.1.1.182	PF01209	0.0000694	SILVER	No
2.1.1.182	PF01795	0.000062602	SILVER	No
2.1.1.182	PF04452	5.88513333333E-005	SILVER	No
2.1.1.182	PF04055	0.000273551	SILVER	No
4.2.3.59	PF01397	0.0395816667	BRONZE	No
4.2.3.59	PF03936	0.0367121667	BRONZE	No
1.1.1.34	PF00478	0.0001146583	SILVER	No
1.1.1.34	PF00106	3.24586666667E-005	SILVER	No
1.1.1.34	PF00378	4.08147222222E-005	SILVER	No
1.1.1.34	PF00571	0.0007947179	BRONZE	No
2.1.1.188	PF08241	0.0020178667	SILVER	No
2.1.1.188	PF13847	0.0047594778	SILVER	No
2.1.1.189	PF10414	0.0003487583	SILVER	No
2.1.1.189	PF04055	8.07523333333E-005	SILVER	No
2.1.1.189	PF08032	0.0133337778	SILVER	No
2.1.1.189	PF06962	0.0028688778	BRONZE	No
2.1.1.189	PF13847	0.0140060389	BRONZE	No
2.1.1.189	PF01795	0.0002032817	SILVER	No
2.1.1.189	PF13241	0.0002016872	SILVER	No
2.1.1.189	PF00590	0.0002595652	SILVER	No
2.1.1.189	PF01938	0.0173604444	BRONZE	No
2.1.1.189	PF00588	0.008433	SILVER	No
3.4.17.12	PF13620	0.0160375	BRONZE	No
6.4.1.2	PF00682	0.0002385528	BRONZE	No
6.4.1.2	PF02436	0.0001998684	BRONZE	No
3.4.17.11	PF07687	0.0349719444	BRONZE	No
6.4.1.3	PF08326	0.0032888833	SILVER	No
2.7.1.144	PF01047	0.0006594167	BRONZE	No
2.7.1.144	PF01121	0.0001008113	SILVER	No
2.7.1.144	PF00275	6.72873333333E-005	SILVER	No
2.3.1.184	PF00483	9.32076666667E-005	SILVER	No
2.3.1.184	PF08503	0.00042363	SILVER	No
2.3.1.184	PF00155	9.53036666667E-005	SILVER	No
2.3.1.184	PF12804	0.000201861	SILVER	No
2.3.1.184	PF00676	0.00021473	SILVER	No
2.3.1.184	PF02779	0.00010639	SILVER	No
2.3.1.184	PF03279	0.0002238533	SILVER	No
6.4.1.1	PF01039	0.0007787579	SILVER	No
2.3.1.182	PF00483	6.54227777778E-005	SILVER	No
2.3.1.183	PF02779	0.00009085	SILVER	No
2.3.1.183	PF00696	0.0001193739	SILVER	No
2.3.1.183	PF13302	0.0090188889	SILVER	No
2.3.1.183	PF13673	0.0007025056	BRONZE	No
2.3.1.183	PF13508	0.0006959667	BRONZE	No
2.3.1.180	PF05127	0.000148073	SILVER	No
2.3.1.180	PF14805	0.0025419763	SILVER	No
2.3.1.180	PF00698	0.0001884856	BRONZE	No
2.3.1.180	PF00696	0.0002273134	SILVER	No
2.3.1.180	PF02801	0.0003197	SILVER	No
2.3.1.180	PF01515	0.0047113111	SILVER	No
2.3.1.180	PF12464	7.00244444444E-005	SILVER	No
2.3.1.180	PF01228	4.77825555556E-005	SILVER	No
2.3.1.180	PF08240	0.000153048	BRONZE	No
2.3.1.180	PF00155	0.0001013486	SILVER	No
2.3.1.180	PF12796	0.0001307203	SILVER	No
2.3.1.180	PF08392	0.0013040333	BRONZE	No
2.3.1.180	PF02779	0.0001197577	BRONZE	No
2.3.1.180	PF12804	0.0013191444	SILVER	No
2.3.1.180	PF00583	0.0001022023	SILVER	No
2.3.1.180	PF12697	3.01073888889E-005	SILVER	No
2.3.1.180	PF01529	4.79966666667E-005	SILVER	No
2.3.1.180	PF00108	4.30841666667E-005	BRONZE	No
2.3.1.180	PF00109	0.0003197	SILVER	No
2.3.1.180	PF13718	0.000148148	SILVER	No
2.3.1.180	PF00364	8.26977222222E-005	BRONZE	No
2.3.1.180	PF07085	0.0074492222	SILVER	No
2.3.1.180	PF08351	0.000159628	SILVER	No
2.3.1.180	PF13725	0.000189008	SILVER	No
2.3.1.180	PF03099	0.000070669	SILVER	No
2.3.1.180	PF01575	8.48133333333E-005	SILVER	No
2.3.1.180	PF00483	0.0001233433	SILVER	No
2.3.1.180	PF00550	4.44775555556E-005	BRONZE	No
2.3.1.180	PF00676	3.49971111111E-005	BRONZE	No
2.3.1.180	PF00195	0.0001131594	BRONZE	No
2.3.1.180	PF02901	4.74775555556E-005	SILVER	No
2.3.1.181	PF08502	0.0001609337	SILVER	No
2.3.1.181	PF00698	7.45283333333E-005	SILVER	No
2.3.1.181	PF00696	0.000076284	SILVER	No
2.3.1.181	PF00501	0.000192166	SILVER	No
2.3.1.181	PF02801	7.57066666667E-005	SILVER	No
2.3.1.181	PF08545	7.70246666667E-005	SILVER	No
2.3.1.181	PF03007	0.000167851	SILVER	No
2.3.1.181	PF08240	9.06063333333E-005	SILVER	No
2.3.1.181	PF01553	0.000169229	SILVER	No
2.3.1.181	PF00155	0.0009983036	SILVER	No
2.3.1.181	PF00989	4.09376111111E-005	SILVER	No
2.3.1.181	PF02779	0.00117435	SILVER	No
2.3.1.181	PF00583	0.00012101	SILVER	No
2.3.1.181	PF12697	5.49430555556E-005	SILVER	No
2.3.1.181	PF00109	7.57066666667E-005	SILVER	No
2.3.1.181	PF13673	0.0006051967	BRONZE	No
2.3.1.181	PF00364	0.0001398877	SILVER	No
2.3.1.181	PF00483	0.000097361	SILVER	No
2.3.1.181	PF00561	0.000294574	SILVER	No
2.3.1.181	PF06974	0.0003039743	SILVER	No
2.3.1.181	PF13508	0.0048415667	SILVER	No
2.3.1.181	PF08541	7.70246666667E-005	SILVER	No
2.3.1.181	PF01151	0.0001869823	SILVER	No
1.8.1.2	PF10418	0.000302065	BRONZE	No
1.8.1.2	PF07992	0.0002291677	BRONZE	No
1.8.1.2	PF00070	0.0002163422	SILVER	No
1.8.1.2	PF02852	0.0001383818	SILVER	No
1.8.1.2	PF00364	0.000097785	SILVER	No
2.7.1.143	PF00294	0.0138106667	SILVER	No
2.7.11.21	PF02518	2.12429444444E-005	BRONZE	No
2.7.11.21	PF00063	0.0313036	SILVER	No
2.7.11.21	PF07653	0.0024959167	BRONZE	No
2.7.11.21	PF00139	0.0008148833	BRONZE	No
3.4.11.14	PF04389	0.0004919889	BRONZE	No
3.4.11.14	PF01546	0.0018538889	SILVER	No
3.4.11.14	PF07687	0.0018625167	SILVER	No
6.4.1.5	PF02785	0.0023597333	SILVER	No
6.4.1.5	PF01039	0.0024794	SILVER	No
6.4.1.5	PF00364	0.0013475556	SILVER	No
6.4.1.5	PF00289	0.0016597111	SILVER	No
6.4.1.5	PF02786	0.0016508111	SILVER	No
3.4.11.19	PF00557	0.0001162411	BRONZE	No
3.4.11.19	PF01321	0.0001565933	BRONZE	No
3.4.11.19	PF04951	0.0114602222	SILVER	No
2.4.1.68	PF10250	0.0040093778	BRONZE	No
2.4.1.68	PF05830	0.0069444444	BRONZE	No
3.5.1.69	PF05013	0.0047992667	SILVER	No
3.5.1.68	PF12697	0.0005481644	SILVER	No
3.5.1.68	PF01546	0.000345415	BRONZE	No
